track_id,track_name,track_artist,lyrics
2ekn2ttSfGqwhhate0LSR0,New Rules,Dua Lipa,"One

Talkin' in my sleep at night, makin' myself crazy
(Out of my mind, out of my mind)
Wrote it down and read it out, hopin' it would save me
(Too many times, too many times)

My love
He makes me feel like nobody else, nobody else
But my love
He doesn't love me, so I tell myself, I tell myself

One, don't pick up the phone
You know he's only callin' 'cause he's drunk and alone
Two, don't let him in
You'll have to kick him out again
Three, don't be his friend
You know you're gonna wake up in his bed in the mornin'
And if you're under him, you ain't gettin' over him

I got new rules, I count 'em
I got new rules, I count 'em
I gotta tell them to myself
I got new rules, I count 'em
I gotta tell them to myself
See Dua Lipa LiveGet tickets as low as $68You might also like
I keep pushin' forwards, but he keeps pullin' me backwards
(Nowhere to turn, no way, nowhere to turn, no)
Now I'm standin' back from it, I finally see the pattern
(I never learn, I never learn)

But my love
He doesn't love me, so I tell myself, I tell myself
I do, I do, I do

One, don't pick up the phone
You know he's only callin' 'cause he's drunk and alone
Two, don't let him in
You'll have to kick him out again
Three, don't be his friend
You know you're gonna wake up in his bed in the mornin'
And if you're under him, you ain't gettin' over him

I got new rules, I count 'em
I got new rules, I count 'em
I gotta tell them to myself
I got new rules, I count 'em
I gotta tell them to myself
Practice makes perfect
I'm still tryna learn it by heart (I got new rules, I count 'em)
Eat, sleep, and breathe it
Rehearse and repeat it 'cause I (I got new, I got new)

One, don't pick up the phone (Yeah)
You know he's only callin' 'cause he's drunk and alone (Alone)
Two, don't let him in (Oh-ooh)
You'll have to kick him out again (Again)
Three, don't be his friend
You know you're gonna wake up in his bed in the mornin'
And if you're under him, you ain't gettin' over him

I got new rules, I count 'em
I got new rules, I count 'em (Woah, oh)
I gotta tell them to myself
I got new rules, I count 'em (Baby, you know I count 'em)
I gotta tell them to myself

Don't let him in, don't let him in
Don't, don't, don't, don't
Don't be his friend, don't be his friend
Don't, don't, don't, don't
Don't let him in, don't let him in
Don't, don't, don't, don't
Don't be his friend, don't be his friend
Don't, don't, don't, don't
You're gettin' over him197Embed"
7JJmb5XwzOO8jgpou264Ml,There's Nothing Holdin' Me Back,Shawn Mendes,"I wanna follow where she goes
I think about her and she knows it
I wanna let her take control
'Cause everytime that she gets close, yeah

She pulls me in enough to keep me guessin' (Mmmm)
And maybe I should stop and start confessin', confessing, yeah

Oh, I've been shaking
I love it when you go crazy
You take all my inhibitions
Baby, there's nothin' holdin' me back
You take me places that tear up my reputation
Manipulate my decisions
Baby, there's nothin' holdin' me back
There's nothin' holdin' me back
There's nothin' holdin' me back

She says that she's never afraid
Just picture everybody naked
She really doesn't like to wait
Not really into hesitation
See Shawn Mendes LiveGet tickets as low as $14You might also like
Pulls me in enough to keep me guessin' (Woah)
And maybe I should stop and start confessin', confessing, yeah

Oh, I've been shaking
I love it when you go crazy
You take all my inhibitions
Baby, there's nothin' holdin' me back
You take me places that tear up my reputation
Manipulate my decisions
Baby, there's nothin' holdin' me back
There's nothin' holdin' me back

'Cause if we lost our minds and we took it way too far
I know we'd be alright, I know we would be alright
If you were by my side and we stumbled in the dark
I know we'd be alright, I know we would be alright
'Cause if we lost our minds and we took it way too far
I know we'd be alright, I know we would be alright
If you were by my side, we stumbled in the dark
I know we'd be alright, we would be alright

Oh, I've been shaking
I love it when you go crazy
You take all my inhibitions
Baby, there's nothin' holdin' me back
You take me places that tear up my reputation
Manipulate my decisions
Baby, there's nothin' holdin' me back (Oh, woah)
There's nothing holdin' me back
I feel so free when you're with me, baby
Baby, there's nothin' holdin' me back160Embed"
463CkQjx2Zk1yXoBuierM9,Levitating ,Dua Lipa,"If you wanna run away with me, I know a galaxy
And I can take you for a ride
I had a premonition that we fell into a rhythm
Where the music don't stop for life
Glitter in the sky, glitter in my eyes
Shining just the way I like
If you're feeling like you need a little bit of company
You met me at the perfect time

You want me, I want you, baby
My sugarboo, I'm levitating
The Milky Way, we're renegading
Yeah, yeah, yeah, yeah, yeah

I got you, moonlight, you're my starlight
I need you all night, come on, dance with me
I'm levitating
You, moonlight, you're my starlight (You're the moonlight)
I need you all night, come on, dance with me
I'm levitating

I believe that you're for me, I feel it in our energy
I see us written in the stars
We can go wherever, so let's do it now or never
Baby, nothing's ever, ever too far
Glitter in the sky, glitter in our eyes
Shining just the way we are
I feel like we're forever every time we get together
But whatever, let's get lost on Mars
See Dua Lipa LiveGet tickets as low as $68You might also like
You want me, I want you, baby
My sugarboo, I'm levitating
The Milky Way, we're renegading
Yeah, yeah, yeah, yeah, yeah

I got you, moonlight, you're my starlight
I need you all night, come on, dance with me
I'm levitating
You, moonlight, you're my starlight (You're the moonlight)
I need you all night, come on, dance with me
I'm levitating

You can fly away with me tonight
You can fly away with me tonight
Baby, let me take you for a ride
Yeah, yeah, yeah, yeah, yeah
I'm levitating (Woo)
You can fly away with me tonight
You can fly away with me tonight
Baby, let me take you for a ride
Yeah, yeah, yeah, yeah, yeah (Woo)

My love is like a rocket, watch it blast off
And I'm feeling so electric, dance my ass off
And even if I wanted to, I can't stop
Yeah, yeah, yeah, yeah, yeah
My love is like a rocket, watch it blast off
And I'm feeling so electric, dance my ass off
And even if I wanted to, I can't stop
Yeah, yeah, yeah, yeah, yeah
You want me, I want you, baby
My sugarboo, I'm levitating
The Milky Way, we're renegading

I got you (Yeah), moonlight, you're my starlight
I need you all night (All night), come on, dance with me
I'm levitating (Woo)

You can fly away with me tonight (Tonight)
You can fly away with me tonight
Baby, let me take you for a ride
Yeah, yeah, yeah, yeah, yeah (Take you for a ride)
I'm levitating (Woo)
You can fly away with me tonight (Tonight)
You can fly away with me tonight
Baby, let me take you for a ride
Yeah, yeah, yeah, yeah, yeah (Let me take you for a ride)

I got you, moonlight, you're my starlight (You are my starlight)
I need you all night, come on, dance with me (Come on, dance with me)
I'm levitating
You, moonlight, you're my starlight (You're the moonlight)
I need you all night, come on, dance with me
I'm levitating96Embed"
1mXVgsBdtIVeCLJnSnmtdV,Too Good At Goodbyes,Sam Smith,"You must think that I'm stupid
You must think that I'm a fool
You must think that I'm new to this
But I have seen this all before

I'm never gonna let you close to me
Even though you mean the most to me
'Cause every time I open up, it hurts
So I'm never gonna get too close to you
Even when I mean the most to you
In case you go and leave me in the dirt

But every time you hurt me, the less that I cry
And every time you leave me, the quicker these tears dry
And every time you walk out, the less I love you
Baby, we don't stand a chance, it's sad but it's true
I'm way too good at goodbyes
(I'm way too good at goodbyes)
I'm way too good at goodbyes
(I'm way too good at goodbyes)

I know you're thinkin' I'm heartless
I know you're thinkin' I'm cold
I'm just protectin' my innocence
I'm just protectin' my soul
You might also like
I'm never gonna let you close to me
Even though you mean the most to me
'Cause every time I open up, it hurts
So I'm never gonna get too close to you
Even when I mean the most to you
In case you go and leave me in the dirt

But every time you hurt me, the less that I cry
And every time you leave me, the quicker these tears dry
And every time you walk out, the less l love you
Baby, we don't stand a chance, it's sad but it's true
I'm way too good at goodbyes
(I'm way too good at goodbyes)
I'm way too good at goodbyes
(I'm way too good at goodbyes)
No way that you'll see me cry
(No way that you'll see me cry)
I'm way too good at goodbyes
(I'm way too good at goodbyes)

No
No, no, no, no, no
(I'm way too good at goodbyes)
No, no, no, no
No, no, no
(I'm way too good at goodbyes)
(No way that you'll see me cry)
Ah-ah, ah-ah
(I'm way too good at goodbyes)
'Cause every time you hurt me, the less that I cry
And every time you leave me, the quicker these tears dry
And every time you walk out, the less I love you
Baby, we don't stand a chance, it's sad but it's true
I'm way too good at goodbyes331Embed"
6zSpb8dQRaw0M1dK8PBwQz,Cold Heart ,Elton John,"It's a human sign
When things go wrong
When the scent of her lingers
And temptation's strong

Cold, cold heart
Hardened by you
Some things lookin' better, baby
Just passin' through (No, no, no, no, no)

And I think it's gonna be a long, long time
'Til touchdown brings me 'round again to find
I'm not the man they think I am at home
Oh no, no, no
And this is what I should have said
Well, I thought it, but I kept it in

Cold, cold heart
Hardened by you (Oh)
Some things lookin' better, baby
Just passin' through (No, no, no, no, no)
You might also like
And I think it's gonna be a long, long time
'Til touchdown brings me 'round again to find
I'm not the man they think I am at home
Oh no, no, no (No, no, no, no, no)
And this is what I should have ever said
Well, I thought it, but I kept it in (No, no, no, no, no)

Cold, cold heart
Hardened by you
Some things lookin' better, baby (Oh)
Just passin' through (No, no, no, no, no)

And I think it's gonna be a long, long time
'Til touchdown brings me 'round again to find
I'm not the man they think I am at home
Oh no, no, no (No, no, no, no, no)
And this is what I should have ever said (And I think it's gonna be a long, long time)
('Til touchdown brings me 'round again to find)
Well, I thought it, but I kept it in (I'm not the man they think I am at home)
(Oh, no, no, no)
(No, no, no, no, no)

(Oh)
(Oh)
(No, no, no, no, no)Embed"
2whoe0pPKh4JRn6eWSIqTV,Stay With Me,Sam Smith,"Guess it's true, I'm not good at a one-night stand
But I still need love 'cause I'm just a man
These nights never seem to go to plan
I don't want you to leave, will you hold my hand?
Oh, won't you stay with me?
'Cause you're all I need
This ain't love, it's clear to see
But darling, stay with me

Why am I so emotional?
No, it's not a good look, gain some self-control
And deep down, I know this never works
But you can lay with me so it doesn't hurt
Oh, won't you stay with me?
'Cause you're all I need
This ain't love, it's clear to see
But darling, stay with me

Oh-oh-oh-ohh, oh-oh, oh-oh (Ooh)
Oh-oh-oh-ohh, oh-oh, oh-oh (Ohh)
Oh-oh-oh-ohh, oh-oh, oh-oh (Ohh)
Oh-oh-oh-ohh, oh-oh, oh-oh (Ohh)
You might also like
Oh, won't you stay with me?
'Cause you're all I need
This ain't love, it's clear to see
But darling, stay with me
Oh, won't you stay with me?
'Cause you're all I need
This ain't love, it's clear to see
But darling, stay with me460Embed"
1rfofaqEpACxVEHIZBJe6W,Havana ,Camila Cabello,"Hey

Havana, ooh, na-na (Ayy)
Half of my heart is in Havana, ooh na-na (Ayy, ayy)
He took me back to East Atlanta, na-na-na, ah
Oh, but my heart is in Havana (Ayy)
There's somethin' 'bout his manners (Uh-huh)
Havana, ooh, na-na (Uh)

He didn't walk up with that ""how you doin'?"" (Uh)
(When he came in the room)
He said there's a lot of girls I can do with (Uh)
(But I can't without you)
I knew him forever in a minute (Hey)
(That summer night in June)
And papa says he got malo in him (Uh)

He got me feelin' like, ""Ooh, ooh-ooh-ooh-ooh-ooh-ooh-ooh"" (Ayy)
I knew it when I met him (Ayy), I loved him when I left him
Got me feelin' like, ""Ooh, ooh-ooh-ooh-ooh-ooh-ooh-ooh""
And then I had to tell him, I had to go
Oh, na-na-na-na-na (Woo)
You might also like
Havana, ooh, na-na (Ooh-ooh, ayy, ayy)
Half of my heart is in Havana, ooh na-na (Ooh-ooh, ayy, ayy, uh-huh)
He took me back to East Atlanta, na-na-na (Ooh-ooh)
Oh, but my heart is in Havana (Ooh-ooh, huh)
My heart is in Havana (Ayy)
Havana, ooh, na-na
(Jeffery) Just graduated, fresh on campus, hmm
Fresh out East Atlanta with no manners, damn (Fresh out East Atlanta)
Bump on her bumper like a traffic jam
Hey, I was quick to pay that girl like Uncle Sam (Here you go, ayy)
Back it on me (Back it up)
Shawty cravin' on me, get to eatin' on me (On me)
She waited on me (And what?)
Shawty cakin' on me, got the bacon on me (Wait up)
This is history in the makin', homie (Homie)
Point blank, close range, that B (Tah, tah)
If it cost a million, that's me (That's me)
I was gettin' mula, baby

Havana, ooh, na-na (Ooh-ooh, ayy, ayy)
Half of my heart is in Havana, ooh, na-na (Ooh-ooh, ayy, ayy, uh-huh)
He took me back to East Atlanta, na-na-na (Oh, no)
Oh, but my heart is in Havana (Ooh-ooh, huh)
My heart is in Havana (Ayy)
Havana, ooh, na-na
Ooh na-na, oh, na-na-na (Ooh, ooh-ooh-ooh-ooh-ooh-ooh)
Take me back, back, back like
Ooh na-na, oh, na-na-na (Yeah, babe)
Take me back, back, back like
Ooh na-na, oh, na-na-na (Yeah, yeah)
Take me back, back, back like
Ooh na-na, oh, na-na-na (Yeah, babe)
Take me back, back, back
Hey, hey
Ooh, ooh-ooh-ooh-ooh-ooh-ooh-ooh (Hey)
Ooh, ooh-ooh-ooh-ooh-ooh-ooh-ooh (Hey)
Take me back to my Havana

Havana, ooh, na-na
Half of my heart is in Havana, ooh, na-na (Oh, yeah)
He took me back to East Atlanta, na-na-na (Ayy, ayy)
Oh, but my heart is in Havana
My heart is in Havana (Ayy)
Havana, ooh, na-na (Uh-huh)

Oh, na-na-na (Oh, na, yeah)
Oh, na-na-na
Oh, na-na-na (No, no, no, take me back)
Oh, na-na-na
Havana, ooh, na-na308Embed"
5QO79kh1waicV47BqGRL3g,Save Your Tears,The Weeknd,"Ooh
Na-na, yeah

I saw you dancing in a crowded room (Uh)
You look so happy when I'm not with you
But then you saw me, caught you by surprise
A single teardrop falling from your eye

I don't know why I run away
I make you cry when I run away

You could've asked me why I broke your heart
You could've told me that you fell apart
But you walked past me like I wasn't there
And just pretended like you didn't care

I don't know why I run away
I make you cry when I run away

Take me back 'cause I wanna stay
Save your tears for another
You might also like
Save your tears for another day
Save your tears for another day (So)

I made you think that I would always stay
I said some things that I should never say
Yeah, I broke your heart like someone did to mine
And now you won't love me for a second time

I don't know why I run away, oh, girl
Said, I make you cry when I run away

Girl, take me back 'cause I wanna stay
Save your tears for another
I realize that I'm much too late
And you deserve someone better

Save your tears for another day (Oh yeah)
Save your tears for another day (Yeah)

I don't know why I run away
I'll make you cry when I run away
Save your tears for another day
Ooh, girl, I said (Ah)
Save your tears for another day (Ah)

Save your tears for another day (Ah)
Save your tears for another day (Ah)149Embed"
1qPbGZqppFwLwcBC1JQ6Vr,Wonderwall,Oasis,"Today is gonna be the day that they're gonna throw it back to you
By now, you should've somehow realised what you gotta do
I don't believe that anybody feels the way I do about you now

Backbeat, the word is on the street that the fire in your heart is out
I'm sure you've heard it all before, but you never really had a doubt
I don't believe that anybody feels the way I do about you now

And all the roads we have to walk are winding
And all the lights that lead us there are blinding
There are many things that I would like to say to you
But I don't know how
Because maybe
You're gonna be the one that saves me
And after all
You're my wonderwall

Today was gonna be the day, but they'll never throw it back to you
By now, you should've somehow realised what you're not to do
I don't believe that anybody feels the way I do about you now
See Oasis LiveGet tickets as low as $127You might also like
And all the roads that lead you there were winding
And all the lights that light the way are blinding
There are many things that I would like to say to you
But I don't know how
I said maybe
You're gonna be the one that saves me
And after all
You're my wonderwall
I said maybe (I said maybe)
You're gonna be the one that saves me
And after all
You're my wonderwall
I said maybe (I said maybe)
You're gonna be the one that saves me (That saves me)
You're gonna be the one that saves me (That saves me)
You're gonna be the one that saves me (That saves me)204Embed"
4CeeEOM32jQcH3eN9Q2dGj,Smells Like Teen Spirit,Nirvana,"Load up on guns, bring your friends
It's fun to lose and to pretend
She's over-bored and self-assured
Oh no, I know a dirty word

Hello, hello, hello, how low
Hello, hello, hello, how low
Hello, hello, hello, how low
Hello, hello, hello

With the lights out, it's less dangerous
Here we are now, entertain us
I feel stupid and contagious
Here we are now, entertain us
A mulatto, an albino
A mosquito, my libido, yeah

Hey, yay

I'm worse at what I do best
And for this gift, I feel blessed
Our little group has always been
And always will until the end
You might also like
Hello, hello, hello, how low
Hello, hello, hello, how low
Hello, hello, hello, how low
Hello, hello, hello

With the lights out, it's less dangerous
Here we are now, entertain us
I feel stupid and contagious
Here we are now, entertain us
A mulatto, an albino
A mosquito, my libido, yeah

Hey, yay


And I forget just why I taste
Oh yeah, I guess it makes me smile
I found it hard, it's hard to find
Oh well, whatever, never mind

Hello, hello, hello, how low
Hello, hello, hello, how low
Hello, hello, hello, how low
Hello, hello, hello
With the lights out, it's less dangerous
Here we are now, entertain us
I feel stupid and contagious
Here we are now, entertain us
A mulatto, an albino
A mosquito, my libido

A denial, a denial
A denial, a denial
A denial, a denial
A denial, a denial
A denial417Embed"
0DrDcqWpokMlhKYJSwoT4B,Don't Stop Me Now,Queen,"Tonight I'm gonna have myself a real good time
I feel alive
And the world, I'll turn it inside out, yeah
I'm floating around in ecstasy
So (Don't stop me now)
(Don't stop me)
'Cause I'm having a good time
Having a good time

I'm a shooting star, leaping through the sky like a tiger
Defying the laws of gravity
I'm a racing car, passing by like Lady Godiva
I'm gonna go, go, go, there's no stopping me

I'm burning through the sky, yeah
Two hundred degrees, that's why they call me Mister Fahrenheit
I'm travelling at the speed of light
I wanna make a supersonic man outta you

(Don't stop me now)
I'm having such a good time, I'm having a ball
(Don't stop me now)
If you wanna have a good time, just give me a call
(Don't stop me now)
'Cause I'm having a good time
(Don't stop me now)
Yes, I'm having a good time
I don't wanna stop at all, yeah
You might also like
I'm a rocket ship on my way to Mars on a collision course
I am a satellite, I'm out of control
I'm a sex machine, ready to reload like an atom bomb
About to oh, oh, oh, oh, oh, explode

I'm burning through the sky, yeah
Two hundred degrees, that's why they call me Mister Fahrenheit
I'm travelling at the speed of light
I wanna make a supersonic woman of you

(Don't stop me, don't stop me, don't stop me)
Hey, hey, hey
(Don't stop me, don't stop me, ooh, ooh, ooh)
I like it
(Don't stop me, don't stop me)
Have a good time, good time
(Don't stop me, don't stop me) Woah
Let loose, honey, all right


Oh, I'm burning through the sky, yeah
Two hundred degrees, that's why they call me Mister Fahrenheit (Hey)
Travelling at the speed of light
I wanna make a supersonic man outta you (Hey, hey)
(Don't stop me now)
I'm having such a good time, I'm having a ball
(Don't stop me now)
If you wanna have a good time, just give me a call (Ooh, alright)
(Don't stop me now)
'Cause I'm having a good time (Hey, hey)
(Don't stop me now)
Yes, I'm having a good time
I don't wanna stop at all

Ah, da, da, da, da
Da, da, ah, ah
Ah, da, da, ah, ah, ah
Ah, da, da
Ah, da, da, ah, ah
Ooh, ooh-ooh, ooh-ooh112Embed"
2WfaOiMkCvy7F5fcp2zZ8L,Take on Me,a-ha,"We're talking away
I don't know what I'm to say
I'll say it anyway
Today is another day to find you
Shyin' away
I'll be comin' for your love, okay?

Take on me (Take on me)
Take me on (Take on me)
I'll be gone
In a day or two

So needless to say
I'm odds and ends
But I'll be stumblin' away
Slowly learnin' that life is okay
Say after me
""It's no better to be safe than sorry""

Take on me (Take on me)
Take me on (Take on me)
I'll be gone
In a day or two
You might also like

All the things that you say
Yeah, is it life or just to play
My worries away?
You're all the things I've got to remember
You're shyin' away
I'll be comin' for you anyway

Take on me (Take on me)
Take me on (Take on me)
I'll be gone
In a day

(Take on me) (Take on me)
(Take me on) (Take on me)
I'll be gone (Take on me) (Take on me)
In a day (Take me on) (Take on me)
(Take on me) (Take on me)
(Take me on) (Take on me)
(Take on me)97Embed"
3OHfY25tqY28d16oZczHc8,Kill Bill,SZA,"I'm still a fan even though I was salty
Hate to see you with some other broad, know you happy
Hate to see you happy if I'm not the one drivin'

I'm so mature, I'm so mature
I'm so mature, I got me a therapist to tell me there's other men
I don't want none, I just want you
If I can't have you, no one should

I might
I might kill my ex, not the best idea
His new girlfriend's next, how'd I get here?
I might kill my ex, I still love him though
Rather be in jail than alone

I get the sense that it's a lost cause
I get the sense that you might really love her
This text gon' be evidence, this text is evidence
I tried to ration with you, no murders or crime of passion, but damn
You was out of reach
You was at the farmer's market with your perfect peach
Now I'm in the basement plannin' home invasion
Now you layin' face-down, got me singin' over a beat
See SZA LiveGet tickets as low as $94You might also like
I'm so mature, I'm so mature
I'm so mature, I got me a therapist to tell me there's other men
I don't want none, I just want you
If I can't have you, no one will

I might (I)
I might kill my ex, not the best idea
His new girlfriend's next, how'd I get here?
I might kill my ex, I still love him though
Rather be in jail than alone

I did it all for love (Love)
I did it all on no drugs (Drugs)
I did all of this sober
I did it all for us, oh
I did it all for love (Love)
I did all of this on no drugs (Drugs)
I did all of this sober
Don't you know I did it all for us? (I'm gon' kill your ass tonight)

Oh, I just killed my ex (My ex, oops), not the best idea (Idea)
Killed his girlfriend next, how'd I get here? (He left me no choice)
I just killed my ex (My ex), I still love him though (I do)
Rather be in Hell than alone75Embed"
77NNZQSqzLNqh2A9JhLRkg,Don't Stop Believin',Journey,"Just a small-town girl, livin' in a lonely world
She took the midnight train goin' anywhere
Just a city boy, born and raised in South Detroit
He took the midnight train goin' anywhere

A singer in a smoky room
The smell of wine and cheap perfume
For a smile, they can share the night
It goes on and on and on and on

Strangers waitin'
Up and down the boulevard
Their shadows searchin' in the night
Streetlights, people
Livin' just to find emotion
Hidin' somewhere in the night

Workin' hard to get my fill
Everybody wants a thrill
Payin' anything to roll the dice
Just one more time
See Journey LiveGet tickets as low as $188You might also like
Some will win, some will lose
Some are born to sing the blues
Oh, the movie never ends
It goes on and on and on and on

Strangers waitin'
Up and down the boulevard
Their shadows searchin' in the night
Streetlights, people
Livin' just to find emotion
Hidin' somewhere in the night


Don't stop believin'
Hold on to that feelin'
Streetlights, people
Don't stop believin'
Hold on
Streetlights, people
Don't stop believin'
Hold on to that feelin'
Streetlights, people116Embed"
4cktbXiXOapiLBMprHFErI,Memories,Maroon 5,"Here's to the ones that we got
Cheers to the wish you were here, but you're not
'Cause the drinks bring back all the memories
Of everything we've been through
Toast to the ones here today
Toast to the ones that we lost on the way
'Cause the drinks bring back all the memories
And the memories bring back, memories bring back you

There's a time that I remember when I did not know no pain
When I believed in forever and everything would stay the same
Now my heart feel like December when somebody say your name
'Cause I can't reach out to call you, but I know I will one day, yeah

Everybody hurts sometimes
Everybody hurts someday, ayy-ayy
But everything gon' be alright
Go and raise a glass and say, ayy
Here's to the ones that we got
Cheers to the wish you were here, but you're not
'Cause the drinks bring back all the memories
Of everything we've been through
Toast to the ones here today
Toast to the ones that we lost on the way
'Cause the drinks bring back all the memories
And the memories bring back, memories bring back you
See Maroon 5 LiveGet tickets as low as $124You might also like
Doo-doo, doo-doo-doo-doo
Doo-doo-doo-doo, doo-doo-doo-doo
Doo-doo-doo-doo, doo-doo-doo
Memories bring back, memories bring back you

There's a time that I remember when I never felt so lost
When I felt all of the hatred was too powerful to stop (Ooh, yeah)
Now my heart feel like an ember and it's lighting up the dark
I'll carry these torches for ya that you know I'll never drop, yeah

Everybody hurts sometimes
Everybody hurts someday, ayy-ayy
But everything gon' be alright
Go and raise a glass and say, ayy
Here's to the ones that we got (Oh-oh)
Cheers to the wish you were here, but you're not
'Cause the drinks bring back all the memories
Of everything we've been through (No, no)
Toast to the ones here today (Ayy)
Toast to the ones that we lost on the way
'Cause the drinks bring back all the memories (Ayy)
And the memories bring back, memories bring back you
Doo-doo, doo-doo-doo-doo
Doo-doo-doo-doo, doo-doo-doo-doo
Doo-doo-doo-doo, doo-doo-doo
Memories bring back, memories bring back you
Doo-doo, doo-doo-doo-doo
Doo-doo-doo-doo, doo-doo-doo-doo
Doo-doo-doo-doo, doo-doo-doo (Ooh, yeah)
Memories bring back, memories bring back you

Yeah, yeah, yeah
Yeah, yeah, yeah, yeah, yeah, no, no
Memories bring back, memories bring back you70Embed"
1zwMYTA5nlNjZxYrvBB2pV,Someone Like You,Adele,"I heard that you're settled down
That you found a girl and you're married now
I heard that your dreams came true
Guess she gave you things I didn't give to you
Old friend, why are you so shy?
Ain't like you to hold back or hide from the light

I hate to turn up out of the blue, uninvited
But I couldn't stay away, I couldn't fight it
I had hoped you'd see my face
And that you'd be reminded that for me, it isn't over

Never mind, I'll find someone like you
I wish nothing but the best for you, too
Don't forget me, I beg
I remember you said
Sometimes it lasts in love, but sometimes it hurts instead
Sometimes it lasts in love, but sometimes it hurts instead

You know how the time flies
Only yesterday was the time of our lives
We were born and raised in a summer haze
Bound by the surprise of our glory days
See Adele LiveGet tickets as low as $1,486You might also like
I hate to turn up out of the blue, uninvited
But I couldn't stay away, I couldn't fight it
I had hoped you'd see my face
And that you'd be reminded that for me, it isn't over

Never mind, I'll find someone like you
I wish nothing but the best for you, too
Don't forget me, I beg
I remember you said
Sometimes it lasts in love, but sometimes it hurts instead

Nothing compares, no worries or cares
Regrets and mistakes, they're memories made
Who would have known how bittersweet this would taste?

Never mind, I'll find someone like you
I wish nothing but the best for you
Don't forget me, I beg
I remember you said
Sometimes it lasts in love, but sometimes it hurts instead
Never mind, I'll find someone like you
I wish nothing but the best for you, too
Don't forget me, I beg
I remember you said
Sometimes it lasts in love, but sometimes it hurts instead
Sometimes it lasts in love, but sometimes it hurts instead223Embed"
7snQQk1zcKl8gZ92AnueZW,Sweet Child O' Mine,Guns N' Roses,"She's got a smile that it seems to me
Reminds me of childhood memories
Where everything was as fresh as the bright blue sky (Sky)
Now and then when I see her face
She takes me away to that special place
And if I stared too long, I'd probably break down and cry

Woah, oh, oh
Sweet child o' mine
Woah, oh, oh, oh
Sweet love of mine

She's got eyes of the bluest skies
As if they thought of rain
I'd hate to look into those eyes and see an ounce of pain
Her hair reminds me of a warm, safe place
Where, as a child, I'd hide
And pray for the thunder and the rain to quietly pass me by
You might also like
Woah, oh, oh
Sweet child o' mine
Woah woah, oh, oh, oh
Sweet love of mine
Ooh!

Oh, oh-oh-yeah
Woah, yeah
Woah, oh, h-o
Sweet child of mine
Woah-oh, woah-oh
Sweet love of mine
Woah, oh-oh-oh
Sweet child of mine, ooh, yeah
Ooh-ooh-ooh-ooh
Sweet love of mine

Where do we go?
Where do we go now?
Where do we go?
Mm-mm, oh, where do we go?
Where do we go now?
Oh, where do we go now? (Where do we go?)
Where do we go? (Sweet child)
Mm-huh, where do we go now?
Ah-yah-yah-yah-yah-yah-yah-yah-oh (Where do we go? Where do we go?)
Ooh, where do we go now? (Where do we go?)
Uh-uh-uh, uh-uh-uh-oh, wow
Where do we go?
Oh-oh, where do we go now?
(Oh) Where do we go, oh-oh-oh-oh? (Oh, wow)
Where do we go now?
Where do we go?
Woah-oh, where do we go now?
No, no, no, no, no, no, no
Sweet child
Sweet child of mine78Embed"
3CCyVdprlcXui4ZwMw1hNS,I Took A Pill In Ibiza,Mike Posner,"I took a pill in Ibiza to show Avicii I was cool
And when I finally got sober, felt 10 years older
But fuck it, it was something to do
I'm living out in LA, I drive a sports car just to prove
I'm a real big baller 'cause I made a million dollars
And I spend it on girls and shoes
But you don't wanna be high like me
Never really knowing why like me
You don't ever wanna step off that roller coaster
And be all alone
You don't wanna ride the bus like this
Never knowing who to trust like this
You don't wanna be stuck up on that stage singing
Stuck up on that stage singing
All I know are sad songs, sad songs
Darling, all I know are sad songs, sad songs

I'm just a singer who already blew his shot
I get along with old timers
'Cause my name's a reminder of a pop song people forgot
And I can't keep a girl, no
'Cause as soon as the sun comes up
I cut 'em all loose and work's my excuse
But the truth is I can't open up
You might also like
Now you don't wanna be high like me
Never really knowing why like me
You don't ever wanna step off that roller coaster
And be all alone
You don't wanna ride the bus like this
Never knowing who to trust like this
You don't wanna be stuck up on that stage singing
Stuck up on that stage singing
All I know are sad songs, sad songs
Darling, all I know are sad songs, sad songs (Hey)

I took a plane to my hometown
I brought my pride and my guitar
All my friends are all gone but there's manicured lawns
And the people still think I'm a star
I walked around downtown
I met some fans on Lafayette
They said tell us how to make it 'cause we're getting real impatient
So I looked 'em in the eye and said
You don't wanna be high like me
Never really knowing why like me
You don't ever wanna step off that roller coaster
And be all alone
You don't wanna ride the bus like this
Never knowing who to trust like this
You don't wanna be stuck up on that stage singing
Stuck up on that stage singing
All I know are sad songs, sad songs
Darling, all I know are sad songs, sad songs84Embed"
